page,entity_name,label,context,file
362,Virginia,GPE,"1622] LIST OF THE RECORDS 155

APRIL 18  
312. Patrick Copland. ‘‘Virginia’s God be Thanked, or a Sermon of Thanksgiving for the Happie success of the affayres in Virginia this last yeare.’’ Printed by order of the company. (1) JCB (2) NY (3) NEWB. (4) PRIV. Vv. Pub: Neill, E., Memoir of Rev. Patric",cleaned_VCRSection2.json
362,Virginia,GPE,"1622] LIST OF THE RECORDS 155

APRIL 18  
312. Patrick Copland. ‘‘Virginia’s God be Thanked, or a Sermon of Thanksgiving for the Happie success of the affayres in Virginia this last yeare.’’ Printed by order of the company. (1) JCB (2) NY (3) NEWB. (4) PRIV. Vv. Pub: Neill, E., Memoir of Rev. Patric",cleaned_VCRSection2.json
362,Virginia,GPE,"1622] LIST OF THE RECORDS 155

APRIL 18  
312. Patrick Copland. ‘‘Virginia’s God be Thanked, or a Sermon of Thanksgiving for the Happie success of the affayres in Virginia this last yeare.’’ Printed by order of the company. (1) JCB (2) NY (3) NEWB. (4) PRIV. Vv. Pub: Neill, E., Memoir of Rev. Patric",cleaned_VCRSection2.json
362,Virginia,GPE,"1622] LIST OF THE RECORDS 155

APRIL 18  
312. Patrick Copland. ‘‘Virginia’s God be Thanked, or a Sermon of Thanksgiving for the Happie success of the affayres in Virginia this last yeare.’’ Printed by order of the company. (1) JCB (2) NY (3) NEWB. (4) PRIV. Vv. Pub: Neill, E., Memoir of Rev. Patric",cleaned_VCRSection2.json
363,Virginia,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,King,LOC,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,pp,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,Virginia,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,Virginia,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,pp,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,Virginia,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,Virginia,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
363,Virginia,GPE,"156 INTRODUCTION

MAY 20

328.* Virginia Company. ‘‘The Forme of a Patent for such as are Adventurers by payinge money into the Treasury of the Company undertaking to transp: and plant 100: persons.’ III, Ref: Additional MSS., 14285, fos. 49-53. BM. [LC]

324.* “The forme of a Patent for a Planter o",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Virginia,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Kikatan,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Elizabeth City,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,the Somers Islands,LOC,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Virginia,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
364,Brock,GPE,"1622] LIST OF THE RECORDS 157

333. Virginia Company. Answer of the counsell and company to the petition of John Martin and Hassell. LC. I. Ref: MS. Court Book, Virginia Co., II, 21. Pub: (1) Kingsbury, Rec. Virginia Co., I. (2) Brock, Virginia Company, II, 21. (3) Neill, E., Virginia Company of Lon",cleaned_VCRSection2.json
365,Brock,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,NY,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
365,Virginia,GPE,"158 INTRODUCTION

[1622]

JULY 3

345. Virginia Company. Propositions to the lord high treasurer concerning the tobacco contract. LC. II. Ref: MS. Court Book, Virginia Co., II, 50-51. Pub: (1) Kingsbury, Rec. Virginia Co., II. (2) Brock, Virginia Company, I, 215-218.

JULY 10

346. Mo(u)rninge Virgi",cleaned_VCRSection2.json
366,Tower,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,pp,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,pp,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,pp,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,pp,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,pp,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Jas,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,Virginia,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
366,pp,GPE,"1622] LIST OF THE RECORDS 159

JULY 17

(1) 354.* Note of arms in the Tower for which the Virginia Company are suitors. To be delivered to them. PRO. I. Ref: State Papers, Colonial, James I, Vol. II, No. 9. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 32.

JULY 20

355.* Privy Council. Ord",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,pp,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Virginia,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
367,Sampson,GPE,"160 INTRODUCTION

[1622

SEPTEMBER 11

863. ‘‘The Late Massacre in Virginia.’’ ‘‘A Poem.”’ PRO Vv. Ref: Manchester Papers. Pub: Cited: Amer. Hist. Assoc. Rpt., 1896, I, pp. 1251-1261.

SEPTEMBER 23

364.* Sir Edwin Sandys. Letter to John Ferrar, concerning books and letters to be sent to Colony by ‘",cleaned_VCRSection2.json
368,Virginia,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Virginia,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,St. Pauls,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,London,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,NY,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Virginia,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Wye,LOC,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Wye,LOC,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Garland,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Virginia,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
368,Virginia,GPE,"1622] LIST OF THE RECORDS 161

NOVEMBER 2  
373.* George Sandis. Petition to governor and council in Virginia concerning the transfer of servants of William Nuce, lately deceased, to his estates in lieu of £50 indebtedness. IV. Ref: MS. Rec. Virginia Co., III, pt. ii, p. 39. LC.

NOVEMBER 12  
374.*",cleaned_VCRSection2.json
369,Virginia,GPE,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
369,New England,LOC,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
369,New England,LOC,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
369,pp,GPE,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
369,KP,GPE,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
369,Virginia,GPE,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
369,Brock,GPE,"162 INTRODUCTION [1622-1628]

DECEMBER 15

384.* Jhd. [John] Martin. “The manner howe to bringe the Indians into subiection wthout makinge an utter extirpation of them together wth the reasons.” BM. [LC] VI. Ref: Additional MSS., 12496, fos. 459-460. (Caesar Papers.) “The manner howe Virginia may be",cleaned_VCRSection2.json
